,subj_idx,response,rt,gain,loss
217,2,0.0,0.937,8,-16
218,2,1.0,1.455,19,-20
219,2,1.0,1.143,18,-10
220,2,1.0,1.145,18,-14
221,2,1.0,1.768,15,-12
222,2,0.0,1.455,6,-18
223,2,0.0,0.8320000000000001,7,-19
224,2,1.0,1.249,18,-17
225,2,0.0,1.041,7,-8
226,2,1.0,1.1440000000000001,14,-8
227,2,1.0,1.143,17,-6
228,2,1.0,1.662,12,-18
229,2,1.0,1.56,16,-12
230,2,1.0,1.038,16,-9
231,2,1.0,0.937,20,-10
232,2,0.0,1.041,5,-15
233,2,0.0,1.146,7,-14
234,2,1.0,1.248,15,-19
235,2,0.0,1.04,9,-13
236,2,0.0,1.453,10,-16
237,2,0.0,1.037,10,-15
238,2,0.0,1.145,11,-10
239,2,1.0,1.041,18,-11
240,2,1.0,0.833,19,-7
241,2,1.0,0.935,19,-19
242,2,1.0,1.349,10,-6
243,2,1.0,1.248,15,-8
244,2,0.0,1.246,6,-6
245,2,1.0,1.247,11,-7
246,2,0.0,1.351,15,-16
247,2,0.0,1.665,7,-10
248,2,1.0,1.455,13,-7
249,2,1.0,1.35,16,-15
250,2,0.0,1.661,14,-16
251,2,0.0,1.249,10,-10
252,2,1.0,1.141,18,-9
253,2,1.0,1.558,17,-5
254,2,0.0,1.249,8,-12
255,2,0.0,0.938,8,-19
256,4,0.0,1.8730000000000002,6,-17
257,4,0.0,1.765,11,-15
258,4,0.0,2.287,5,-14
259,4,0.0,1.3530000000000002,7,-15
260,4,1.0,2.497,15,-15
261,4,1.0,2.597,12,-16
262,4,1.0,3.636,20,-18
263,4,1.0,2.1830000000000003,12,-11
264,4,1.0,2.497,12,-9
265,4,1.0,1.455,15,-9
266,4,0.0,2.912,13,-15
267,4,1.0,1.456,15,-11
268,4,1.0,2.909,17,-15
269,4,1.0,1.453,20,-9
271,4,1.0,3.949,7,-5
272,4,1.0,1.662,19,-10
273,4,1.0,1.4569999999999999,17,-8
274,4,0.0,2.496,14,-19
275,4,0.0,3.948,17,-16
276,4,0.0,3.014,7,-9
277,4,0.0,2.289,6,-20
278,4,0.0,2.392,5,-8
279,4,1.0,1.247,18,-5
280,4,1.0,1.9769999999999999,5,-5
282,4,0.0,1.3530000000000002,6,-14
283,4,0.0,1.561,9,-14
284,4,1.0,2.185,11,-11
285,4,1.0,2.081,12,-8
286,4,0.0,3.015,10,-18
287,4,0.0,2.7030000000000003,11,-12
288,4,0.0,2.289,5,-18
289,4,1.0,1.871,16,-16
290,4,0.0,2.495,5,-11
291,4,0.0,2.081,14,-7
292,4,1.0,1.77,18,-12
293,4,1.0,2.497,19,-18
294,4,0.0,2.595,11,-19
295,4,1.0,1.7690000000000001,16,-14
296,4,1.0,1.3530000000000002,11,-6
297,4,1.0,0.9359999999999999,11,-5
298,4,1.0,1.8730000000000002,8,-7
299,4,0.0,2.492,7,-11
300,4,1.0,1.247,20,-15
301,4,1.0,0.9359999999999999,13,-5
302,4,0.0,1.3519999999999999,8,-18
303,4,0.0,2.702,11,-20
304,4,1.0,1.455,14,-12
305,4,1.0,2.079,10,-7
306,4,1.0,1.665,14,-5
307,4,1.0,1.5590000000000002,14,-9
308,4,0.0,1.04,6,-10
309,4,1.0,1.1440000000000001,18,-13
310,4,0.0,2.287,16,-17
311,4,0.0,3.638,17,-20
312,4,1.0,1.3530000000000002,13,-8
313,4,1.0,1.347,19,-9
314,4,0.0,1.974,9,-17
315,4,0.0,1.975,8,-13
316,4,0.0,3.013,14,-20
317,4,0.0,3.641,10,-13
318,4,1.0,1.354,20,-8
319,4,1.0,1.7690000000000001,18,-7
320,4,0.0,1.8719999999999999,11,-17
321,4,0.0,1.3519999999999999,13,-16
322,4,0.0,1.4569999999999999,9,-16
323,4,0.0,2.287,13,-14
324,4,1.0,1.146,14,-10
325,4,1.0,1.351,14,-11
326,4,0.0,1.4569999999999999,10,-19
327,4,1.0,1.146,20,-12
328,4,0.0,2.08,8,-14
329,4,0.0,1.5619999999999998,9,-12
330,4,1.0,2.497,10,-9
331,4,1.0,1.9780000000000002,12,-10
332,4,1.0,1.143,16,-7
333,4,1.0,2.08,19,-16
334,4,1.0,3.326,9,-6
335,4,1.0,3.431,19,-17
336,4,0.0,1.6640000000000001,5,-19
337,4,1.0,3.1189999999999998,16,-13
338,4,0.0,1.8719999999999999,7,-12
339,4,0.0,2.705,7,-16
340,4,1.0,1.25,19,-6
341,4,1.0,2.392,19,-12
342,4,1.0,3.532,17,-12
343,4,0.0,1.4569999999999999,8,-11
344,4,1.0,1.77,18,-18
345,4,1.0,1.25,15,-7
346,4,1.0,2.807,16,-10
347,4,0.0,1.3519999999999999,9,-19
348,4,1.0,1.7690000000000001,20,-19
349,4,0.0,2.185,11,-16
350,4,0.0,1.354,16,-19
351,4,0.0,1.25,6,-9
352,4,0.0,1.248,11,-13
353,4,0.0,1.665,6,-13
354,4,1.0,2.289,12,-5
355,4,1.0,1.665,18,-16
356,4,0.0,1.6640000000000001,8,-9
357,4,0.0,2.8080000000000003,17,-19
358,4,1.0,1.041,15,-6
359,4,1.0,1.249,19,-8
360,4,1.0,1.041,14,-6
361,4,0.0,1.456,5,-17
362,4,0.0,2.29,6,-7
363,4,0.0,1.351,12,-20
364,4,1.0,1.8730000000000002,10,-8
365,4,1.0,2.7030000000000003,12,-6
366,4,0.0,2.5989999999999998,8,-17
367,4,1.0,2.29,8,-5
368,4,1.0,1.969,12,-12
369,4,0.0,2.494,14,-15
370,4,1.0,1.249,19,-13
371,4,0.0,1.665,16,-18
372,4,1.0,1.561,17,-11
373,4,0.0,1.5590000000000002,6,-15
374,4,0.0,2.912,11,-14
375,4,0.0,2.079,6,-8
376,4,1.0,1.768,19,-15
377,4,1.0,1.1440000000000001,18,-8
378,4,0.0,1.974,14,-17
379,4,0.0,2.2880000000000003,5,-7
380,4,0.0,1.975,15,-18
381,4,1.0,2.9130000000000003,13,-11
382,4,1.0,2.8089999999999997,18,-6
383,4,0.0,1.249,5,-20
384,4,1.0,1.561,20,-17
385,4,0.0,1.145,7,-13
386,4,1.0,1.4569999999999999,15,-10
387,4,1.0,1.456,17,-10
388,4,0.0,1.767,7,-17
389,4,1.0,1.768,8,-8
390,4,0.0,1.6640000000000001,6,-19
391,4,0.0,2.9139999999999997,12,-13
392,4,1.0,1.248,13,-9
393,4,1.0,1.249,17,-7
394,4,0.0,2.806,10,-14
395,4,1.0,2.91,13,-13
396,4,1.0,1.56,17,-17
397,4,1.0,3.3289999999999997,6,-5
398,4,0.0,2.184,7,-18
399,4,0.0,3.739,15,-20
400,4,0.0,1.767,8,-10
401,4,0.0,2.29,9,-11
402,4,1.0,1.561,13,-6
403,4,1.0,1.56,9,-5
404,4,0.0,1.561,12,-15
405,4,0.0,1.56,9,-20
406,4,1.0,1.56,13,-12
407,4,1.0,0.9359999999999999,17,-9
408,4,1.0,1.145,20,-20
409,4,1.0,2.286,14,-13
410,4,0.0,2.081,13,-17
411,4,1.0,1.665,20,-16
412,4,0.0,1.8730000000000002,5,-12
413,4,1.0,1.663,7,-7
414,4,1.0,1.04,16,-5
415,4,0.0,1.56,8,-20
416,4,1.0,1.3519999999999999,20,-7
417,4,0.0,2.2880000000000003,9,-15
418,4,1.0,1.663,20,-13
419,4,1.0,1.1440000000000001,16,-6
420,4,1.0,1.976,15,-5
421,4,1.0,1.9769999999999999,9,-7
422,4,1.0,1.249,10,-5
423,4,0.0,1.454,5,-13
424,4,1.0,2.6010000000000004,14,-14
425,4,0.0,2.287,10,-12
426,4,0.0,3.326,12,-17
427,4,0.0,1.558,5,-10
429,4,1.0,1.248,19,-11
430,4,1.0,1.35,19,-14
431,4,1.0,2.497,9,-9
432,4,1.0,1.3519999999999999,19,-5
433,4,0.0,1.6640000000000001,6,-12
434,4,0.0,2.8080000000000003,12,-19
435,4,1.0,1.56,17,-13
436,4,1.0,0.9329999999999999,20,-11
437,4,0.0,1.766,13,-19
438,4,1.0,1.455,13,-10
439,4,0.0,1.3530000000000002,8,-15
440,4,1.0,1.456,20,-6
441,4,0.0,1.145,13,-20
442,4,0.0,0.934,9,-18
443,4,1.0,1.7690000000000001,15,-14
444,4,1.0,1.247,9,-8
446,4,1.0,1.041,11,-9
447,4,0.0,1.6640000000000001,5,-6
448,4,0.0,1.04,9,-13
449,4,0.0,0.83,10,-20
450,4,1.0,1.3530000000000002,13,-7
451,4,0.0,1.1440000000000001,5,-15
452,4,0.0,2.185,18,-19
453,4,0.0,0.833,8,-16
454,4,1.0,1.041,17,-14
455,4,1.0,1.561,17,-6
456,4,0.0,1.455,15,-17
457,4,1.0,1.1440000000000001,16,-8
458,4,0.0,1.663,15,-19
459,4,1.0,2.079,11,-7
460,4,1.0,1.249,16,-11
461,4,1.0,0.937,15,-8
462,4,0.0,1.3519999999999999,7,-14
463,4,1.0,1.456,18,-11
464,4,0.0,1.768,5,-9
465,4,0.0,2.08,6,-18
466,4,1.0,1.145,10,-17
467,4,0.0,1.874,10,-15
468,4,1.0,1.351,17,-5
469,4,0.0,1.455,7,-20
470,4,1.0,1.665,10,-10
471,4,0.0,1.453,6,-16
472,4,1.0,1.665,16,-12
473,4,1.0,1.249,20,-14
474,4,1.0,0.935,19,-7
475,4,1.0,1.8719999999999999,18,-15
476,4,1.0,1.247,11,-8
477,4,1.0,1.456,18,-14
478,4,0.0,1.354,11,-18
479,4,0.0,1.8719999999999999,13,-18
480,4,0.0,1.143,8,-19
481,4,1.0,2.5989999999999998,16,-9
482,4,0.0,1.143,8,-12
483,4,0.0,1.4569999999999999,16,-20
484,4,0.0,2.08,9,-10
485,4,1.0,1.349,19,-19
486,4,1.0,1.6640000000000001,20,-10
487,4,1.0,1.766,18,-17
488,4,0.0,1.04,7,-10
489,4,1.0,1.5619999999999998,15,-13
490,4,0.0,2.184,12,-14
491,4,0.0,2.081,14,-16
492,4,1.0,1.247,14,-8
493,4,1.0,1.764,19,-20
494,4,0.0,1.5590000000000002,6,-11
495,4,1.0,1.766,7,-6
496,4,1.0,1.8719999999999999,8,-6
497,4,1.0,1.351,10,-6
498,4,0.0,1.8719999999999999,10,-11
499,4,0.0,1.9769999999999999,12,-18
500,4,1.0,1.768,16,-15
501,4,1.0,2.6010000000000004,15,-12
502,4,0.0,2.806,10,-16
503,4,0.0,1.976,15,-16
504,4,0.0,1.248,7,-8
505,4,1.0,1.041,20,-5
506,4,1.0,1.5590000000000002,12,-7
507,4,0.0,1.143,7,-19
508,4,1.0,1.1440000000000001,6,-6
509,4,1.0,1.4580000000000002,18,-10
510,4,1.0,3.221,11,-10
511,4,1.0,1.0390000000000001,18,-9
512,6,0.0,1.35,5,-11
513,6,1.0,1.041,20,-18
514,6,1.0,0.937,19,-10
515,6,1.0,1.145,7,-5
516,6,0.0,1.041,6,-14
517,6,1.0,0.8320000000000001,18,-5
518,6,1.0,1.3530000000000002,18,-13
519,6,0.0,1.351,17,-20
520,6,1.0,1.871,17,-16
521,6,0.0,1.456,7,-15
522,6,0.0,1.249,11,-19
523,6,1.0,1.041,13,-8
524,6,1.0,1.145,8,-7
525,6,1.0,1.456,15,-11
526,6,1.0,1.248,17,-15
527,6,0.0,1.454,15,-15
528,6,0.0,1.4569999999999999,8,-18
529,6,0.0,1.247,11,-12
530,6,1.0,1.663,20,-15
531,6,0.0,0.937,9,-17
532,6,1.0,1.143,14,-5
533,6,0.0,1.041,5,-14
534,6,0.0,1.041,11,-11
535,6,1.0,0.937,15,-9
536,6,0.0,0.9359999999999999,8,-13
537,6,1.0,1.456,14,-12
538,6,1.0,1.77,14,-7
539,6,1.0,1.456,19,-18
540,6,1.0,1.248,11,-6
541,6,1.0,0.934,11,-5
542,6,0.0,1.146,5,-18
543,6,0.0,1.665,5,-8
544,6,0.0,1.041,10,-18
545,6,0.0,1.3530000000000002,9,-14
546,6,1.0,1.249,10,-7
547,6,0.0,1.1420000000000001,14,-18
548,6,0.0,1.146,14,-19
549,6,0.0,1.1440000000000001,7,-9
550,6,1.0,1.146,17,-8
551,6,0.0,1.038,10,-13
552,6,0.0,1.145,18,-20
553,6,1.0,1.3530000000000002,12,-8
554,6,1.0,0.833,19,-9
555,6,1.0,0.935,12,-9
556,6,0.0,2.286,16,-16
557,6,0.0,1.6640000000000001,12,-16
558,6,0.0,1.1440000000000001,7,-11
559,6,0.0,1.042,11,-20
560,6,0.0,1.3530000000000002,5,-5
561,6,0.0,1.557,13,-15
562,6,0.0,0.937,11,-15
563,6,1.0,1.245,18,-7
564,6,0.0,1.143,6,-20
565,6,0.0,1.247,6,-10
566,6,1.0,1.4569999999999999,18,-12
567,6,0.0,1.04,16,-14
568,6,1.0,2.082,12,-11
569,6,0.0,1.145,6,-17
570,6,0.0,1.0390000000000001,14,-20
571,6,1.0,1.042,20,-8
572,6,1.0,1.145,20,-9
573,6,1.0,2.08,14,-9
574,6,0.0,1.14,16,-17
575,6,1.0,1.351,13,-5
576,6,1.0,1.0390000000000001,19,-16
577,6,1.0,1.1440000000000001,12,-10
578,6,1.0,1.3519999999999999,19,-12
579,6,0.0,1.145,5,-19
580,6,0.0,1.041,10,-19
581,6,0.0,1.041,6,-15
582,6,1.0,1.351,9,-6
583,6,0.0,1.1440000000000001,6,-9
584,6,0.0,1.768,16,-18
585,6,0.0,1.04,5,-17
586,6,1.0,1.558,16,-10
587,6,0.0,1.249,9,-16
588,6,1.0,1.145,20,-12
589,6,0.0,1.248,8,-17
590,6,0.0,1.246,20,-19
591,6,0.0,1.456,18,-16
592,6,0.0,1.143,7,-16
593,6,0.0,1.7690000000000001,17,-19
594,6,1.0,1.4569999999999999,15,-7
595,6,1.0,1.4569999999999999,19,-13
596,6,0.0,1.1440000000000001,6,-13
597,6,1.0,1.1440000000000001,17,-12
598,6,0.0,1.3530000000000002,9,-19
599,6,0.0,1.557,5,-7
600,6,1.0,1.454,19,-6
601,6,0.0,1.1420000000000001,7,-12
602,6,0.0,1.767,13,-16
603,6,1.0,1.248,12,-5
604,6,1.0,1.247,19,-15
605,6,1.0,1.1440000000000001,18,-8
606,6,0.0,1.0390000000000001,12,-12
607,6,0.0,1.1440000000000001,12,-20
608,6,0.0,1.3519999999999999,8,-9
609,6,0.0,1.354,5,-20
610,6,0.0,1.246,15,-18
611,6,0.0,1.9769999999999999,11,-17
612,6,0.0,1.248,14,-15
613,6,0.0,1.456,16,-13
614,6,0.0,1.456,9,-12
615,6,1.0,1.042,14,-6
616,6,0.0,1.041,13,-14
617,6,0.0,1.351,6,-8
618,6,1.0,1.143,19,-8
619,6,0.0,1.249,11,-13
620,6,1.0,0.934,10,-9
621,6,1.0,0.937,14,-11
622,6,0.0,1.561,14,-17
623,6,1.0,1.247,15,-6
624,6,0.0,1.351,8,-14
625,6,0.0,1.146,8,-11
626,6,0.0,1.354,16,-19
627,6,1.0,1.143,18,-6
628,6,1.0,1.037,17,-11
629,6,1.0,1.5590000000000002,10,-8
630,6,1.0,1.247,12,-6
631,6,0.0,1.247,11,-16
632,6,1.0,0.9359999999999999,14,-10
633,6,0.0,1.245,6,-7
634,6,1.0,0.833,13,-11
635,6,1.0,1.042,19,-17
636,6,0.0,1.1440000000000001,18,-18
637,6,1.0,1.246,8,-5
638,6,1.0,1.038,16,-7
639,6,0.0,1.665,11,-14
640,6,1.0,0.8320000000000001,13,-6
641,6,0.0,1.145,8,-15
642,6,1.0,1.143,9,-5
643,6,0.0,0.831,8,-10
644,6,0.0,0.937,5,-6
645,6,0.0,1.04,5,-10
646,6,0.0,0.8340000000000001,7,-7
647,6,0.0,0.8320000000000001,6,-12
648,6,1.0,0.9359999999999999,11,-9
649,6,1.0,0.833,20,-6
650,6,0.0,1.454,13,-12
651,6,0.0,1.1440000000000001,6,-19
652,6,1.0,1.145,17,-10
653,6,0.0,1.0390000000000001,12,-17
654,6,0.0,1.561,7,-13
655,6,0.0,0.9359999999999999,8,-20
656,6,1.0,0.937,16,-5
657,6,1.0,0.8340000000000001,20,-11
658,6,0.0,1.351,12,-15
659,6,0.0,1.56,14,-13
660,6,0.0,1.456,9,-9
661,6,1.0,2.077,10,-5
662,6,1.0,0.935,13,-10
663,6,1.0,0.937,9,-8
664,6,0.0,1.041,10,-12
665,6,1.0,1.455,6,-5
666,6,1.0,0.9359999999999999,20,-7
667,6,0.0,1.143,13,-19
668,6,0.0,1.456,13,-17
669,6,1.0,1.146,15,-5
670,6,0.0,1.0390000000000001,10,-14
671,6,1.0,0.833,17,-9
672,6,0.0,1.145,15,-20
673,6,1.0,1.04,13,-9
674,6,0.0,1.1440000000000001,7,-17
675,6,0.0,1.143,14,-14
676,6,0.0,1.3519999999999999,5,-16
677,6,0.0,0.937,7,-18
678,6,1.0,1.4569999999999999,9,-7
679,6,0.0,1.139,9,-11
680,6,1.0,1.456,15,-14
681,6,0.0,1.04,9,-15
682,6,1.0,1.6640000000000001,19,-14
683,6,0.0,1.0390000000000001,5,-12
684,6,0.0,1.249,5,-13
685,6,1.0,0.935,17,-7
686,6,0.0,1.665,20,-16
687,6,0.0,0.9359999999999999,20,-17
688,6,0.0,1.042,13,-13
689,6,0.0,1.246,12,-19
690,6,1.0,1.56,20,-13
691,6,1.0,2.285,17,-13
692,6,0.0,1.351,8,-8
693,6,0.0,1.247,9,-18
694,6,1.0,3.015,16,-6
695,6,0.0,1.1440000000000001,20,-20
696,6,1.0,1.4569999999999999,15,-10
697,6,0.0,1.3519999999999999,12,-13
698,6,0.0,1.248,9,-20
699,6,0.0,1.976,17,-18
700,6,1.0,1.348,19,-11
701,6,1.0,0.935,19,-5
702,6,0.0,1.1440000000000001,13,-20
703,6,0.0,0.937,17,-17
704,6,0.0,1.248,18,-17
705,6,1.0,1.768,11,-10
706,6,1.0,1.3530000000000002,11,-7
707,6,0.0,1.1440000000000001,12,-18
708,6,1.0,0.9359999999999999,17,-5
709,6,0.0,0.833,7,-19
710,6,1.0,1.4569999999999999,8,-6
711,6,1.0,1.351,15,-12
712,6,0.0,1.454,9,-10
713,6,1.0,1.6640000000000001,18,-14
714,6,1.0,1.042,20,-14
715,6,0.0,1.143,10,-20
716,6,0.0,1.248,7,-14
717,6,0.0,1.6640000000000001,10,-15
718,6,0.0,0.8340000000000001,7,-8
719,6,0.0,1.1440000000000001,10,-17
720,6,0.0,1.3530000000000002,13,-18
721,6,0.0,0.9359999999999999,15,-17
722,6,1.0,0.9359999999999999,20,-5
723,6,0.0,0.8320000000000001,6,-18
724,6,1.0,1.1440000000000001,17,-14
725,6,0.0,1.456,10,-11
726,6,1.0,1.141,18,-10
727,6,1.0,0.8320000000000001,17,-6
728,6,0.0,1.0390000000000001,5,-15
729,6,0.0,1.4569999999999999,15,-19
730,6,0.0,1.9780000000000002,8,-12
731,6,0.0,0.833,6,-6
732,6,0.0,1.041,19,-19
733,6,0.0,0.937,14,-16
734,6,0.0,1.3530000000000002,19,-20
735,6,0.0,1.041,7,-20
736,6,0.0,1.4569999999999999,7,-10
737,6,1.0,0.831,10,-6
738,6,1.0,0.937,7,-6
739,6,0.0,1.561,10,-16
740,6,0.0,0.9359999999999999,8,-19
741,6,0.0,1.041,5,-9
742,6,1.0,1.138,20,-10
743,6,1.0,1.768,18,-15
744,6,1.0,1.143,18,-11
745,6,0.0,1.145,6,-16
746,6,0.0,0.8320000000000001,8,-16
747,6,1.0,1.248,12,-7
748,6,0.0,1.248,16,-15
749,6,1.0,1.04,16,-9
750,6,0.0,1.767,12,-14
751,6,1.0,1.7690000000000001,15,-13
752,6,0.0,0.937,9,-13
753,6,0.0,0.831,15,-16
754,6,1.0,1.456,16,-11
755,6,0.0,1.1440000000000001,6,-11
756,6,1.0,0.9359999999999999,13,-7
757,6,1.0,1.561,16,-12
758,6,1.0,0.935,18,-9
